378264,crsCode400496,semester322489,grade786785
658190,crsCode520198,semester218424,grade63065
50712,crsCode330300,semester4292,grade783456
458857,crsCode105646,semester653,grade271734
29910,crsCode414891,semester665436,grade761874
782490,crsCode98018,semester439383,grade596330
921037,crsCode724005,semester793663,grade917730
477362,crsCode385190,semester94743,grade732366
177689,crsCode655427,semester106726,grade855206
667964,crsCode422805,semester475549,grade809029
718388,crsCode890665,semester171527,grade291166
455914,crsCode425293,semester840769,grade347580
623762,crsCode122371,semester141412,grade413939
369559,crsCode720242,semester887185,grade858216
240217,crsCode246874,semester447938,grade68602
887159,crsCode780105,semester465144,grade331020
625477,crsCode647704,semester245452,grade554417
721057,crsCode870381,semester283792,grade109362
413200,crsCode933977,semester157978,grade725182
188803,crsCode733674,semester605940,grade140975
351440,crsCode533654,semester428003,grade723701
167652,crsCode90104,semester32481,grade763233
997880,crsCode562323,semester583702,grade802640
387072,crsCode843019,semester892278,grade843506
589506,crsCode433781,semester124773,grade24182
643499,crsCode369557,semester492560,grade145748
197156,crsCode528961,semester368795,grade556598
156510,crsCode320125,semester799716,grade649028
980588,crsCode612131,semester581596,grade384138
622174,crsCode915535,semester437364,grade581065
508754,crsCode848196,semester241611,grade526103
335451,crsCode968416,semester94780,grade589043
932397,crsCode840887,semester997454,grade560745
270818,crsCode258489,semester744099,grade174302
16953,crsCode354579,semester307555,grade65273
270818,crsCode853489,semester129496,grade65646
563247,crsCode841530,semester883843,grade94568
375072,crsCode369920,semester505304,grade943955
962101,crsCode324906,semester372425,grade224579
699216,crsCode406970,semester997114,grade113156
888455,crsCode757197,semester968113,grade911167
619383,crsCode707949,semester65164,grade855877
968213,crsCode437625,semester306273,grade599931
949718,crsCode10684,semester748035,grade911714
90052,crsCode909437,semester190605,grade70914
616823,crsCode670556,semester176402,grade580979
813060,crsCode920637,semester258573,grade507848
225743,crsCode725309,semester959957,grade937816
535671,crsCode417078,semester335291,grade595050
972384,crsCode430200,semester489894,grade957116
992839,crsCode470517,semester901589,grade166832
312690,crsCode908157,semester103081,grade262356
653612,crsCode118183,semester159719,grade29133
328205,crsCode412785,semester419773,grade130463
823266,crsCode886376,semester211564,grade534106
741960,crsCode678532,semester759215,grade926757
907598,crsCode349586,semester523497,grade988576
248358,crsCode688383,semester744012,grade229497
141032,crsCode460362,semester889483,grade834125
439444,crsCode748425,semester655906,grade813112
633022,crsCode689753,semester213067,grade227003
93114,crsCode69871,semester133813,grade615753
874422,crsCode243771,semester530528,grade522670
952223,crsCode957176,semester188641,grade680732
367849,crsCode526140,semester401861,grade756052
402580,crsCode532960,semester542287,grade462893
351660,crsCode419406,semester281338,grade46532
450631,crsCode237636,semester796083,grade879681
101461,crsCode375651,semester724349,grade11777
480893,crsCode371402,semester669682,grade548197
36619,crsCode4741,semester965400,grade498871
240393,crsCode155092,semester772266,grade384436
160271,crsCode939748,semester4414,grade821754
714091,crsCode503425,semester627977,grade847951
263581,crsCode98018,semester706070,grade559499
789781,crsCode735438,semester938426,grade720228
921184,crsCode770680,semester75701,grade811732
643095,crsCode489697,semester554870,grade980905
510983,crsCode197055,semester737812,grade725544
642198,crsCode810648,semester276297,grade297823
447921,crsCode154063,semester288607,grade525766
256436,crsCode988066,semester925248,grade963921
468047,crsCode957041,semester141301,grade447189
655671,crsCode923112,semester155793,grade954772
543183,crsCode464053,semester939060,grade731687
788485,crsCode101277,semester462108,grade836871
789689,crsCode593594,semester314973,grade366711
975880,crsCode922494,semester850632,grade280850
971334,crsCode395469,semester733683,grade352813
22925,crsCode373813,semester321562,grade591656
614334,crsCode200539,semester883909,grade664534
204238,crsCode187227,semester550243,grade176326
482561,crsCode576224,semester115978,grade527022
29910,crsCode90933,semester617174,grade187891
668366,crsCode592990,semester873944,grade256088
832509,crsCode233100,semester837293,grade700992
75257,crsCode162175,semester926801,grade394145
102309,crsCode178432,semester217240,grade217479
915922,crsCode373428,semester435570,grade683138
581024,crsCode552137,semester23634,grade724526
242966,crsCode44098,semester855772,grade214365
834399,crsCode994681,semester824299,grade291491
180326,crsCode153994,semester317385,grade414141
756113,crsCode406346,semester216583,grade603102
369476,crsCode83962,semester460701,grade767960
605697,crsCode235521,semester341760,grade649636
507359,crsCode943824,semester593465,grade713934
543868,crsCode586534,semester981396,grade36543
852801,crsCode497710,semester690118,grade577128
357822,crsCode682012,semester163613,grade29577
32755,crsCode201748,semester113297,grade800795
832778,crsCode377323,semester360749,grade778400
807763,crsCode551294,semester970546,grade838277
653612,crsCode992272,semester542060,grade619952
159738,crsCode842112,semester655994,grade905580
473932,crsCode965146,semester327859,grade840366
769920,crsCode915491,semester910051,grade824068
809508,crsCode951146,semester355563,grade170521
284830,crsCode850355,semester575445,grade685863
436283,crsCode922516,semester572691,grade317817
90023,crsCode170577,semester141800,grade490460
484048,crsCode221684,semester609487,grade818210
437606,crsCode175857,semester53343,grade809490
938853,crsCode178432,semester217240,grade310895
834416,crsCode163895,semester850203,grade495523
104189,crsCode754761,semester13753,grade264
412498,crsCode798658,semester457141,grade222420
444389,crsCode533654,semester538811,grade940574
246310,crsCode331429,semester805166,grade558033
502623,crsCode336076,semester698212,grade846316
984784,crsCode408217,semester708267,grade657075
74471,crsCode15693,semester978213,grade970294
180539,crsCode14757,semester89675,grade235259
464275,crsCode453593,semester285308,grade776842
455712,crsCode975220,semester750196,grade768726
903443,crsCode373300,semester978928,grade996419
656135,crsCode141746,semester864310,grade306136
192787,crsCode980271,semester531018,grade768707
247379,crsCode320848,semester706385,grade452675
482561,crsCode902909,semester14596,grade878198
187389,crsCode430588,semester101502,grade162815
483789,crsCode956078,semester712757,grade619347
623556,crsCode895379,semester159143,grade831329
178521,crsCode358081,semester572030,grade439324
363542,crsCode417565,semester80614,grade229798
512479,crsCode522232,semester365288,grade66202
411835,crsCode392220,semester855089,grade911414
80462,crsCode765232,semester343638,grade206435
40060,crsCode953446,semester828651,grade660515
437876,crsCode939748,semester4414,grade540438
387098,crsCode43551,semester13584,grade789417
466577,crsCode247092,semester497919,grade893084
914269,crsCode649252,semester810030,grade712621
510435,crsCode324829,semester232527,grade571622
20134,crsCode247092,semester225526,grade180032
568050,crsCode465446,semester904986,grade234419
436940,crsCode264554,semester1425,grade793691
516242,crsCode263310,semester856382,grade625864
699341,crsCode816019,semester428203,grade724002
266912,crsCode826168,semester289908,grade622967
618948,crsCode117535,semester919614,grade582051
949599,crsCode666448,semester608411,grade390619
496356,crsCode770645,semester583641,grade918998
234056,crsCode393827,semester520561,grade376216
439444,crsCode640446,semester78117,grade563804
9307,crsCode15988,semester13723,grade775773
618010,crsCode246561,semester214062,grade995649
462210,crsCode252490,semester928416,grade828195
189288,crsCode25770,semester180233,grade106811
311249,crsCode693489,semester83569,grade771564
866045,crsCode563371,semester669716,grade134890
759751,crsCode128010,semester474772,grade915718
188803,crsCode380559,semester262510,grade343832
633240,crsCode945677,semester325722,grade527624
767300,crsCode458648,semester329136,grade476088
761178,crsCode711083,semester431103,grade546130
518845,crsCode524695,semester247101,grade760105
970635,crsCode736533,semester956422,grade444302
837014,crsCode364692,semester200571,grade955826
779032,crsCode275028,semester807957,grade322547
892158,crsCode385662,semester204354,grade662917
190274,crsCode881646,semester193009,grade22654
387336,crsCode470517,semester198786,grade12029
420119,crsCode960028,semester688936,grade557176
135963,crsCode279169,semester422089,grade490401
970472,crsCode710006,semester80165,grade71477
75363,crsCode404162,semester323212,grade509985
839106,crsCode312514,semester525556,grade406865
355017,crsCode484829,semester718471,grade656918
972822,crsCode847856,semester983550,grade537586
969274,crsCode963818,semester573794,grade542851
243374,crsCode684759,semester829302,grade417739
381354,crsCode126408,semester243763,grade241624
940355,crsCode415865,semester880092,grade907092
3426,crsCode60675,semester960596,grade427051
388207,crsCode454326,semester470290,grade407764
642116,crsCode495053,semester140503,grade351871
604609,crsCode320848,semester63888,grade610841
989221,crsCode601930,semester280447,grade999551
8045,crsCode82291,semester276769,grade363068
40154,crsCode35070,semester307365,grade980928
190325,crsCode123767,semester46922,grade214816
796053,crsCode405091,semester792509,grade311940
963860,crsCode725076,semester530369,grade436914
334516,crsCode710490,semester320932,grade613364
649901,crsCode878864,semester364239,grade348455
377686,crsCode219775,semester534795,grade759459
835161,crsCode43551,semester13584,grade468994
497837,crsCode454890,semester921937,grade492239
963398,crsCode303860,semester773088,grade442573
983562,crsCode679921,semester485199,grade874145
608939,crsCode143270,semester914141,grade470237
577378,crsCode633606,semester619220,grade477865
286676,crsCode8732,semester836482,grade193680
684662,crsCode665788,semester385101,grade882212
687576,crsCode114969,semester823124,grade618127
990461,crsCode621222,semester501539,grade128312
678328,crsCode677501,semester99324,grade477006
407932,crsCode595366,semester59536,grade62068
36200,crsCode174581,semester557163,grade564041
175348,crsCode472661,semester124942,grade600915
16953,crsCode582246,semester193473,grade908999
59243,crsCode274976,semester943474,grade65015
791682,crsCode352345,semester140984,grade208600
238702,crsCode48219,semester688996,grade459375
967948,crsCode381192,semester180346,grade399512
445167,crsCode245089,semester245729,grade303923
887159,crsCode451952,semester265376,grade684587
878988,crsCode656177,semester271026,grade538212
499084,crsCode194396,semester616007,grade603585
316516,crsCode70106,semester954527,grade699279
778603,crsCode297508,semester634951,grade732689
624624,crsCode194487,semester460452,grade233128
439253,crsCode188046,semester196772,grade125919
316076,crsCode353877,semester936290,grade335377
680998,crsCode421225,semester118497,grade729399
909338,crsCode767015,semester682317,grade823442
324703,crsCode388115,semester48487,grade391409
311786,crsCode85193,semester204534,grade162912
534223,crsCode15063,semester855337,grade32557
360823,crsCode843544,semester961022,grade165912
408729,crsCode592774,semester551633,grade580438
749834,crsCode501759,semester386865,grade486594
905516,crsCode326015,semester213687,grade743777
81919,crsCode334490,semester102896,grade166416
502774,crsCode419406,semester281338,grade94796
806202,crsCode592990,semester873944,grade410206
190676,crsCode957041,semester552861,grade458593
311593,crsCode983964,semester425470,grade404977
619001,crsCode467796,semester691511,grade335026
170158,crsCode658944,semester747065,grade719546
164921,crsCode810017,semester474443,grade165532
593815,crsCode104202,semester518777,grade578770
200233,crsCode565062,semester490571,grade644038
681826,crsCode962543,semester599076,grade535741
339790,crsCode782414,semester340301,grade672161
150049,crsCode98018,semester439383,grade396777
853979,crsCode746289,semester427819,grade684903
12859,crsCode96811,semester99929,grade26605
145173,crsCode839719,semester762750,grade428445
514345,crsCode975051,semester471375,grade587276
262942,crsCode419406,semester281338,grade489746
972172,crsCode974918,semester942035,grade734001
165139,crsCode349323,semester779252,grade965408
874741,crsCode755030,semester573415,grade655283
177988,crsCode235140,semester182052,grade320296
578360,crsCode303304,semester76805,grade579408
59243,crsCode154562,semester693476,grade77592
772443,crsCode170722,semester804837,grade342003
622657,crsCode744780,semester956656,grade580454
362336,crsCode362816,semester420219,grade331119
426855,crsCode467636,semester764643,grade578323
364612,crsCode590846,semester442877,grade452675
515831,crsCode141746,semester864310,grade754474
848024,crsCode95237,semester711916,grade337109
932131,crsCode12794,semester258434,grade79872
603492,crsCode116144,semester27114,grade361145
103408,crsCode121440,semester741442,grade130931
455201,crsCode927878,semester663820,grade597866
461186,crsCode638234,semester345053,grade16493
930463,crsCode736591,semester366874,grade730189
580415,crsCode684759,semester829302,grade995168
947141,crsCode180481,semester784991,grade757746
525820,crsCode252490,semester928416,grade358986
969274,crsCode454326,semester470290,grade203412
536661,crsCode787234,semester310885,grade726832
242979,crsCode501759,semester386865,grade151126
473710,crsCode369920,semester505304,grade111395
409756,crsCode449936,semester413072,grade676613
934599,crsCode386696,semester158391,grade423232
843193,crsCode703619,semester245112,grade550746
674945,crsCode799813,semester553193,grade394793
755654,crsCode262517,semester78355,grade97207
146249,crsCode494684,semester205188,grade801807
696748,crsCode650492,semester350943,grade685671
983386,crsCode724005,semester793663,grade303401
749134,crsCode172276,semester738042,grade847072
352107,crsCode395051,semester114507,grade881979
954947,crsCode351876,semester335953,grade597953
719449,crsCode18913,semester612367,grade79826
390567,crsCode957041,semester552861,grade242646
222247,crsCode757197,semester778391,grade934596
937836,crsCode780617,semester626164,grade712657
39405,crsCode648899,semester197002,grade732723
566485,crsCode535500,semester455873,grade465808
451784,crsCode85193,semester204534,grade71880
117996,crsCode263310,semester289816,grade752284
504199,crsCode515656,semester637931,grade640185
417237,crsCode635627,semester68192,grade455909
804850,crsCode425293,semester840769,grade485893
7194,crsCode293044,semester896743,grade210184
808789,crsCode477531,semester694984,grade716596
151312,crsCode652849,semester327538,grade367371
156670,crsCode192268,semester64355,grade25113
991694,crsCode728928,semester850010,grade419357
387313,crsCode324906,semester718161,grade846290
97023,crsCode665788,semester385101,grade806552
521867,crsCode569065,semester403688,grade185988
566485,crsCode499665,semester272974,grade313281
42711,crsCode118237,semester673122,grade870881
295906,crsCode740814,semester384506,grade540036
328070,crsCode897343,semester537829,grade918179
740441,crsCode392993,semester371098,grade533114
703831,crsCode609663,semester146431,grade738960
821797,crsCode881646,semester779538,grade22308
210875,crsCode482533,semester922980,grade898677
664814,crsCode501759,semester386865,grade203374
277272,crsCode993313,semester366774,grade134253
407933,crsCode353877,semester936290,grade791279
642116,crsCode346248,semester660165,grade95194
743622,crsCode844348,semester16991,grade765349
92187,crsCode364349,semester987217,grade129000
10328,crsCode984568,semester335228,grade10748
809443,crsCode717609,semester724812,grade466766
472497,crsCode937509,semester420035,grade266117
591136,crsCode963818,semester171162,grade920461
413373,crsCode751515,semester603225,grade629952
235532,crsCode130120,semester691823,grade814769
238543,crsCode151391,semester866414,grade96532
389973,crsCode968035,semester413776,grade710221
942198,crsCode882380,semester335287,grade697491
831942,crsCode459941,semester347649,grade603009
603345,crsCode396545,semester513155,grade965049
920138,crsCode156333,semester874988,grade336693
816135,crsCode269730,semester429152,grade106988
848776,crsCode290523,semester813840,grade625821
335451,crsCode898329,semester548641,grade653242
930136,crsCode396728,semester138264,grade847860
772482,crsCode636404,semester428917,grade759263
562335,crsCode648684,semester376398,grade444418
775794,crsCode911416,semester263424,grade205630
222707,crsCode533654,semester13752,grade333784
262883,crsCode907210,semester408122,grade36325
863128,crsCode636810,semester576717,grade630481
124245,crsCode792163,semester495353,grade488652
182731,crsCode871030,semester784301,grade496785
874422,crsCode876426,semester438100,grade797395
128190,crsCode866098,semester814220,grade766471
748954,crsCode707991,semester779155,grade160393
238704,crsCode812179,semester367958,grade987948
712641,crsCode968035,semester413776,grade76257
943495,crsCode688332,semester736753,grade343234
993461,crsCode552137,semester23634,grade531516
761638,crsCode673699,semester850795,grade860503
824611,crsCode110374,semester575969,grade118756
604609,crsCode768620,semester542082,grade566338
508370,crsCode196397,semester120347,grade133516
452846,crsCode826078,semester14876,grade296098
984219,crsCode559030,semester309617,grade158291
832257,crsCode463258,semester266339,grade339044
66960,crsCode413367,semester873932,grade445503
31450,crsCode239184,semester688380,grade147259
896890,crsCode198616,semester832994,grade22532
469877,crsCode244626,semester641900,grade18599
117996,crsCode233461,semester72806,grade592189
526552,crsCode741641,semester857854,grade939185
945713,crsCode439055,semester164209,grade874543
518268,crsCode614151,semester341850,grade595818
816724,crsCode928087,semester345467,grade787850
919700,crsCode873748,semester289079,grade968817
116964,crsCode443931,semester101358,grade498217
408729,crsCode414562,semester995940,grade865388
790388,crsCode912726,semester970743,grade531726
294511,crsCode323721,semester901491,grade238987
187034,crsCode339041,semester125933,grade179945
56377,crsCode266110,semester477754,grade76809
477220,crsCode649873,semester118724,grade947536
271233,crsCode826168,semester289908,grade450796
480893,crsCode16619,semester913198,grade527558
940726,crsCode979102,semester92030,grade499139
766555,crsCode604032,semester398033,grade909365
144203,crsCode117646,semester566716,grade886692
222518,crsCode18913,semester776546,grade52981
973473,crsCode551859,semester730805,grade40053
578360,crsCode386074,semester763867,grade480901
620852,crsCode277471,semester258852,grade534753
654990,crsCode374196,semester308266,grade797710
38069,crsCode967772,semester781369,grade963424
669959,crsCode720928,semester103400,grade248293
996072,crsCode787822,semester768502,grade610226
672689,crsCode164060,semester434607,grade889480
739605,crsCode292853,semester248479,grade38690
622241,crsCode828728,semester90484,grade226781
44227,crsCode791651,semester379364,grade311940
44256,crsCode962408,semester724308,grade51063
11694,crsCode939295,semester5843,grade358968
71112,crsCode207940,semester392251,grade153747
449815,crsCode911480,semester108425,grade384423
756113,crsCode477531,semester763833,grade953044
123425,crsCode569584,semester476741,grade197379
144225,crsCode209873,semester636704,grade622860
183155,crsCode413911,semester96284,grade195977
251805,crsCode489095,semester130881,grade813557
292427,crsCode50899,semester418641,grade69631
572278,crsCode488712,semester22027,grade221361
210937,crsCode17905,semester661748,grade678072
719449,crsCode982156,semester733745,grade623951
204542,crsCode251042,semester325217,grade728652
573647,crsCode103225,semester711288,grade128583
276729,crsCode380559,semester262510,grade610851
696488,crsCode991287,semester206486,grade694266
940446,crsCode664803,semester117947,grade713705
447167,crsCode282960,semester449319,grade824885
404681,crsCode734162,semester724289,grade309208
459840,crsCode968684,semester486161,grade475756
642186,crsCode519017,semester514855,grade529139
165959,crsCode593843,semester365661,grade620352
616888,crsCode593391,semester131926,grade903366
941773,crsCode653648,semester412034,grade161596
72228,crsCode957041,semester552861,grade660457
417988,crsCode17513,semester327134,grade623185
394605,crsCode219775,semester534795,grade141052
518432,crsCode856822,semester451450,grade830239
660607,crsCode612131,semester726557,grade179242
852607,crsCode327146,semester643586,grade376941
486021,crsCode538014,semester855331,grade934440
334526,crsCode836558,semester181986,grade374381
184385,crsCode60675,semester872066,grade239284
777335,crsCode858898,semester61187,grade103227
933450,crsCode601960,semester413045,grade131480
596830,crsCode653430,semester33407,grade656412
853182,crsCode929188,semester471222,grade120806
195153,crsCode911480,semester108425,grade233409
693094,crsCode336374,semester289589,grade764027
908202,crsCode973582,semester471913,grade456899
513751,crsCode478789,semester101106,grade866941
881622,crsCode349768,semester73153,grade456806
814936,crsCode25770,semester180233,grade543263
720848,crsCode101283,semester458724,grade817048
485572,crsCode430838,semester622341,grade943898
791682,crsCode565129,semester409619,grade129008
387343,crsCode233100,semester837293,grade596659
447167,crsCode541010,semester80368,grade796081
632761,crsCode809960,semester680629,grade965498
656312,crsCode232224,semester250965,grade107718
562216,crsCode665788,semester35574,grade573254
952223,crsCode198616,semester832994,grade241029
972629,crsCode20956,semester925434,grade47803
300420,crsCode397080,semester144080,grade921711
732359,crsCode917966,semester586447,grade304261
770680,crsCode454549,semester263581,grade397099
518874,crsCode498436,semester493869,grade314716
479530,crsCode537131,semester928886,grade376464
415059,crsCode945931,semester235199,grade175040
738807,crsCode937594,semester252890,grade443225
57029,crsCode563994,semester795491,grade960189
789917,crsCode313656,semester346564,grade564016
902692,crsCode421131,semester610565,grade627813
348063,crsCode971126,semester673402,grade195750
549025,crsCode704524,semester727536,grade646106
955568,crsCode997124,semester50854,grade991606
625558,crsCode355913,semester455573,grade202435
213456,crsCode142857,semester602940,grade486535
542622,crsCode324906,semester743873,grade350611
14274,crsCode967842,semester964939,grade996328
99408,crsCode652849,semester781595,grade603463
58625,crsCode679921,semester401525,grade814740
460520,crsCode712601,semester153486,grade253158
758572,crsCode969209,semester42622,grade509742
918003,crsCode824662,semester615471,grade328193
118519,crsCode914793,semester647497,grade709699
953371,crsCode843799,semester908530,grade898418
296993,crsCode968684,semester486161,grade597836
623253,crsCode617170,semester957689,grade569374
39240,crsCode284166,semester623820,grade505707
704490,crsCode450851,semester367916,grade712437
966061,crsCode890790,semester376896,grade360106
332411,crsCode214226,semester980183,grade799918
160271,crsCode537131,semester644610,grade995393
338838,crsCode469395,semester384527,grade109709
322369,crsCode541664,semester951100,grade642383
677816,crsCode122371,semester643179,grade364319
370565,crsCode185108,semester680605,grade404317
972629,crsCode516334,semester208174,grade686266
442457,crsCode421225,semester118497,grade568864
23796,crsCode168702,semester891575,grade356735
971028,crsCode725707,semester950212,grade705974
113476,crsCode90470,semester479241,grade766682
313739,crsCode141746,semester56005,grade311845
249860,crsCode974058,semester18299,grade205118
823441,crsCode998955,semester13957,grade938400
732222,crsCode467636,semester343726,grade934378
310762,crsCode1775,semester990864,grade140740
502012,crsCode242299,semester836076,grade663016
889323,crsCode503319,semester868425,grade773972
824623,crsCode244536,semester899017,grade678859
504089,crsCode482849,semester72058,grade878018
576034,crsCode733674,semester810777,grade239470
497714,crsCode272467,semester215559,grade98215
653612,crsCode652849,semester327538,grade243641
515714,crsCode263607,semester879708,grade832904
321004,crsCode704524,semester727536,grade190301
120892,crsCode703041,semester89801,grade911185
306528,crsCode454890,semester921937,grade484948
728060,crsCode762401,semester692622,grade376603
844740,crsCode21675,semester856957,grade130468
25880,crsCode519463,semester970075,grade859751
582899,crsCode99102,semester537013,grade632155
116602,crsCode530376,semester720043,grade291873
507112,crsCode497313,semester51955,grade779793
996072,crsCode886273,semester663498,grade325344
160066,crsCode408210,semester892982,grade985515
418125,crsCode592089,semester537900,grade867938
595154,crsCode771779,semester772343,grade94483
890234,crsCode417030,semester726472,grade19218
537469,crsCode78389,semester884132,grade536835
566458,crsCode742278,semester176520,grade197124
528868,crsCode801730,semester721332,grade653049
489978,crsCode237073,semester873955,grade366069
628292,crsCode773699,semester475252,grade748289
713848,crsCode611992,semester607300,grade706189
616888,crsCode711204,semester934931,grade709105
322556,crsCode645413,semester199076,grade566110
247379,crsCode472146,semester160628,grade144549
153576,crsCode48454,semester989243,grade349475
721057,crsCode897205,semester16982,grade423369
581024,crsCode858619,semester826486,grade933124
9098,crsCode652849,semester36692,grade538637
518874,crsCode362189,semester822854,grade558799
763655,crsCode678532,semester575685,grade723503
781481,crsCode761686,semester966081,grade532861
339518,crsCode432219,semester437706,grade837559
6829,crsCode665788,semester35574,grade733492
113061,crsCode361323,semester601004,grade751604
287603,crsCode840887,semester714190,grade330305
41244,crsCode349170,semester560842,grade310081
916807,crsCode814850,semester397632,grade205467
272545,crsCode452106,semester97885,grade835076
473566,crsCode373428,semester783177,grade448485
967117,crsCode237636,semester796083,grade684395
483851,crsCode982445,semester562843,grade910186
951850,crsCode224691,semester267918,grade969967
383684,crsCode22173,semester8008,grade979745
403818,crsCode657982,semester257919,grade503634
950046,crsCode907882,semester738971,grade250920
330155,crsCode991105,semester498247,grade239586
427370,crsCode933610,semester441480,grade621641
93788,crsCode979628,semester785633,grade594102
962101,crsCode96427,semester197843,grade514554
625151,crsCode957176,semester461404,grade252141
277272,crsCode681710,semester858139,grade581846
310498,crsCode506717,semester572165,grade136116
998528,crsCode91960,semester975241,grade68135
445161,crsCode4241,semester132382,grade729342
624988,crsCode991978,semester230801,grade93086
98140,crsCode423719,semester378607,grade64971
359452,crsCode670682,semester181039,grade985302
232505,crsCode817348,semester569826,grade300451
149083,crsCode439055,semester939946,grade553878
541268,crsCode991070,semester512549,grade968346
237626,crsCode394260,semester357537,grade557261
801840,crsCode349170,semester588182,grade81227
263461,crsCode765719,semester897137,grade515670
702972,crsCode16619,semester913198,grade433119
948249,crsCode774020,semester379491,grade530227
634341,crsCode898798,semester263518,grade128389
25814,crsCode497313,semester693609,grade397844
854005,crsCode358565,semester538498,grade978681
175484,crsCode35070,semester307365,grade363919
518870,crsCode112793,semester929254,grade960063
808371,crsCode578213,semester405125,grade572902
234431,crsCode691675,semester935401,grade395430
530983,crsCode263310,semester289816,grade676614
810931,crsCode20981,semester211824,grade360199
876769,crsCode500238,semester858675,grade477828
287184,crsCode401585,semester605657,grade145348
120996,crsCode517736,semester110870,grade684256
864338,crsCode673699,semester293357,grade177227
423997,crsCode937594,semester113588,grade357763
151559,crsCode303860,semester773088,grade934227
733958,crsCode44879,semester647437,grade639042
521561,crsCode281361,semester752299,grade495004
329795,crsCode937594,semester113588,grade595802
203050,crsCode616109,semester91774,grade723440
770680,crsCode959059,semester671467,grade78452
